,ATP,Round,Player,WRank,LRank,Day,Month,Year,Rank,Win
41029,25,6,Wawrinka S.,5,27,3,5,2008,27,0
41030,25,6,Nadal R.,2,85,3,5,2008,2,1
41031,25,6,Gremelmayr D.,2,85,3,5,2008,85,0
41032,26,6,Gonzalez F.,15,295,3,5,2008,15,1
41033,26,6,El Aynaoui Y.,15,295,3,5,2008,295,0
41034,26,6,Bolelli S.,58,18,3,5,2008,58,1
41035,26,6,Mathieu P.H.,58,18,3,5,2008,18,0
41036,25,7,Nadal R.,2,5,4,5,2008,2,1
41037,25,7,Ferrer D.,2,5,4,5,2008,5,0
41038,26,7,Gonzalez F.,15,58,4,5,2008,15,1
41039,26,7,Bolelli S.,15,58,4,5,2008,58,0
41040,27,1,Wawrinka S.,24,79,5,5,2008,24,1
41041,27,1,Safin M.,24,79,5,5,2008,79,0
41042,27,1,Almagro N.,21,115,5,5,2008,21,1
41043,27,1,Cipolla F.,21,115,5,5,2008,115,0
41044,27,1,Seppi A.,46,50,5,5,2008,46,1
41045,27,1,Santoro F.,46,50,5,5,2008,50,0
41046,27,1,Fish M.,38,40,5,5,2008,38,1
41047,27,1,Llodra M.,38,40,5,5,2008,40,0
41048,27,1,Canas G.,30,269,5,5,2008,30,1
41049,27,1,Naso G.,30,269,5,5,2008,269,0
41050,27,1,Monaco J.,14,101,5,5,2008,14,1
41051,27,1,Cuevas P.,14,101,5,5,2008,101,0
41052,27,1,Starace P.,45,48,5,5,2008,45,1
41053,27,1,Cilic M.,45,48,5,5,2008,48,0
41054,27,1,Stepanek R.,27,25,5,5,2008,27,1
41055,27,1,Nieminen J.,27,25,5,5,2008,25,0
41056,27,1,Darcis S.,49,29,5,5,2008,49,1
41057,27,1,Ljubicic I.,49,29,5,5,2008,29,0
41058,27,1,Mahut N.,44,412,5,5,2008,44,1
41059,27,1,Fabbiano T.,44,412,5,5,2008,412,0
41060,27,1,Andreev I.,26,52,5,5,2008,26,1
41061,27,1,Lee H.T.,26,52,5,5,2008,52,0
41062,27,1,Horna L.,111,9,5,5,2008,111,1
41063,27,1,Gasquet R.,111,9,5,5,2008,9,0
41064,27,1,Korolev E.,98,47,5,5,2008,98,1
41065,27,1,Soderling R.,98,47,5,5,2008,47,0
41066,27,2,Federer R.,1,30,6,5,2008,1,1
41067,27,2,Canas G.,1,30,6,5,2008,30,0
41068,27,2,Roddick A.,6,38,6,5,2008,6,1
41069,27,2,Fish M.,6,38,6,5,2008,38,0
41070,27,1,Simon G.,34,17,6,5,2008,34,1
41071,27,1,Tsonga J.W.,34,17,6,5,2008,17,0
41072,27,1,Bolelli S.,55,130,6,5,2008,55,1
41073,27,1,Patience O.,55,130,6,5,2008,130,0
41074,27,1,Verdasco F.,28,13,6,5,2008,28,1
41075,27,1,Moya C.,28,13,6,5,2008,13,0
41076,27,1,Karlovic I.,22,20,6,5,2008,22,1
41077,27,1,Mathieu P.H.,22,20,6,5,2008,20,0
41078,27,1,Lapentti N.,74,42,6,5,2008,74,1
41079,27,1,Volandri F.,74,42,6,5,2008,42,0
41080,27,1,Ancic M.,51,33,6,5,2008,51,1
41081,27,1,Lopez F.,51,33,6,5,2008,33,0
41082,27,1,Ferrero J.C.,23,43,6,5,2008,23,1
41083,27,1,Kiefer N.,23,43,6,5,2008,43,0
41084,27,1,Acasuso J.,41,31,6,5,2008,41,1
41085,27,1,Tursunov D.,41,31,6,5,2008,31,0
41086,27,1,Robredo T.,16,36,6,5,2008,16,1
41087,27,1,Chela J.I.,16,36,6,5,2008,36,0
41088,27,1,Gonzalez F.,11,35,6,5,2008,11,1
41089,27,1,Tipsarevic J.,11,35,6,5,2008,35,0
41090,27,2,Bolelli S.,55,34,7,5,2008,55,1
41091,27,2,Simon G.,55,34,7,5,2008,34,0
41092,27,2,Karlovic I.,22,45,7,5,2008,22,1
41093,27,2,Starace P.,22,45,7,5,2008,45,0
41094,27,2,Wawrinka S.,24,18,7,5,2008,24,1
41095,27,2,Murray A.,24,18,7,5,2008,18,0
41096,27,2,Ferrero J.C.,23,2,7,5,2008,23,1
41097,27,2,Nadal R.,23,2,7,5,2008,2,0
41098,27,2,Verdasco F.,28,74,7,5,2008,28,1
41099,27,2,Lapentti N.,28,74,7,5,2008,74,0
41100,27,2,Gonzalez F.,11,98,7,5,2008,11,1
41101,27,2,Korolev E.,11,98,7,5,2008,98,0
41102,27,2,Robredo T.,16,44,7,5,2008,16,1
41103,27,2,Mahut N.,16,44,7,5,2008,44,0
41104,27,2,Davydenko N.,4,51,7,5,2008,4,1
41105,27,2,Ancic M.,4,51,7,5,2008,51,0
41106,27,2,Blake J.,8,46,7,5,2008,8,1
41107,27,2,Seppi A.,8,46,7,5,2008,46,0
41108,27,2,Stepanek R.,27,5,7,5,2008,27,1
41109,27,2,Ferrer D.,27,5,7,5,2008,5,0
41110,27,2,Horna L.,111,41,7,5,2008,111,1
41111,27,2,Acasuso J.,111,41,7,5,2008,41,0
41112,27,2,Andreev I.,26,14,7,5,2008,26,1
41113,27,2,Monaco J.,26,14,7,5,2008,14,0
41114,27,2,Djokovic N.,3,49,7,5,2008,3,1
41115,27,2,Darcis S.,3,49,7,5,2008,49,0
41116,27,2,Almagro N.,21,7,7,5,2008,21,1
41117,27,2,Nalbandian D.,21,7,7,5,2008,7,0
41118,27,3,Robredo T.,16,4,8,5,2008,16,1
41119,27,3,Davydenko N.,16,4,8,5,2008,4,0
41120,27,3,Wawrinka S.,24,23,8,5,2008,24,1
41121,27,3,Ferrero J.C.,24,23,8,5,2008,23,0
41122,27,3,Roddick A.,6,55,8,5,2008,6,1
41123,27,3,Bolelli S.,6,55,8,5,2008,55,0
41124,27,3,Federer R.,1,22,8,5,2008,1,1
41125,27,3,Karlovic I.,1,22,8,5,2008,22,0
41126,27,3,Stepanek R.,27,111,8,5,2008,27,1
41127,27,3,Horna L.,27,111,8,5,2008,111,0
41128,27,3,Djokovic N.,3,26,8,5,2008,3,1
41129,27,3,Andreev I.,3,26,8,5,2008,26,0
41130,27,3,Blake J.,8,28,8,5,2008,8,1
41131,27,3,Verdasco F.,8,28,8,5,2008,28,0
41132,27,5,Wawrinka S.,24,8,9,5,2008,24,1
41133,27,5,Blake J.,24,8,9,5,2008,8,0
41134,27,5,Stepanek R.,27,1,9,5,2008,27,1
41135,27,5,Federer R.,27,1,9,5,2008,1,0
41136,27,5,Roddick A.,6,16,9,5,2008,6,1
41137,27,5,Robredo T.,6,16,9,5,2008,16,0
41138,28,1,Ljubicic I.,29,44,11,5,2008,29,1
41139,28,1,Darcis S.,29,44,11,5,2008,44,0
41140,28,1,Simon G.,35,245,11,5,2008,35,1
41141,28,1,Malisse X.,35,245,11,5,2008,245,0
41142,27,7,Djokovic N.,3,24,11,5,2008,3,1
41143,27,7,Wawrinka S.,3,24,11,5,2008,24,0
41144,28,1,Karlovic I.,24,73,11,5,2008,24,1
41145,28,1,Zverev M.,24,73,11,5,2008,73,0
41146,28,1,Murray A.,14,31,12,5,2008,14,1
41147,28,1,Tursunov D.,14,31,12,5,2008,31,0
41148,28,1,Verdasco F.,28,13,12,5,2008,28,1
41149,28,1,Youzhny M.,28,13,12,5,2008,13,0
41150,28,1,Minar I.,70,32,12,5,2008,70,1
41151,28,1,Lopez F.,70,32,12,5,2008,32,0
41152,28,1,Rochus O.,75,275,12,5,2008,75,1
41153,28,1,Naso G.,75,275,12,5,2008,275,0
41154,28,1,Bolelli S.,49,54,12,5,2008,49,1
41155,28,1,Granollers M.,49,54,12,5,2008,54,0
41156,28,1,Tsonga J.W.,18,42,12,5,2008,18,1
41157,28,1,Mahut N.,18,42,12,5,2008,42,0
41158,28,1,Chela J.I.,39,304,12,5,2008,39,1
41159,28,1,Sanchez De Luna J.,39,304,12,5,2008,304,0
41160,28,1,Llodra M.,40,30,12,5,2008,40,1
41161,28,1,Canas G.,40,30,12,5,2008,30,0
41162,28,1,Montanes A.,78,37,12,5,2008,78,1
41163,28,1,Fish M.,78,37,12,5,2008,37,0
41164,28,1,Safin M.,89,51,12,5,2008,89,1
41165,28,1,Cilic M.,89,51,12,5,2008,51,0
41166,28,1,Kiefer N.,41,21,12,5,2008,41,1
41167,28,1,Mathieu P.H.,41,21,12,5,2008,21,0
41168,28,1,Seppi A.,43,68,12,5,2008,43,1
41169,28,1,Berrer M.,43,68,12,5,2008,68,0
41170,28,2,Davydenko N.,4,29,13,5,2008,4,1
41171,28,2,Ljubicic I.,4,29,13,5,2008,29,0
41172,28,2,Verdasco F.,28,40,13,5,2008,28,1
41173,28,2,Llodra M.,28,40,13,5,2008,40,0
41174,28,2,Seppi A.,43,9,13,5,2008,43,1
41175,28,2,Gasquet R.,43,9,13,5,2008,9,0
41176,28,2,Ferrer D.,5,70,13,5,2008,5,1
41177,28,2,Minar I.,5,70,13,5,2008,70,0
41178,28,1,Nieminen J.,27,87,13,5,2008,27,1
41179,28,1,Schuettler R.,27,87,13,5,2008,87,0
41180,28,1,Wawrinka S.,10,132,13,5,2008,10,1
41181,28,1,Martin A.,10,132,13,5,2008,132,0
41182,28,1,Robredo T.,16,34,13,5,2008,16,1
41183,28,1,Kohlschreiber P.,16,34,13,5,2008,34,0
41184,28,1,Soderling R.,48,26,13,5,2008,48,1
41185,28,1,Andreev I.,48,26,13,5,2008,26,0
41186,28,1,Moya C.,12,60,13,5,2008,12,1
41187,28,1,Benneteau J.,12,60,13,5,2008,60,0
41188,28,1,Tipsarevic J.,33,137,13,5,2008,33,1
41189,28,1,Beck A.,33,137,13,5,2008,137,0
41190,28,2,Djokovic N.,3,39,14,5,2008,3,1
41191,28,2,Chela J.I.,3,39,14,5,2008,39,0
41192,28,2,Nadal R.,2,47,14,5,2008,2,1
41193,28,2,Starace P.,2,47,14,5,2008,47,0
41194,28,2,Murray A.,14,35,14,5,2008,14,1
41195,28,2,Simon G.,14,35,14,5,2008,35,0
41196,28,2,Federer R.,1,27,14,5,2008,1,1
41197,28,2,Nieminen J.,1,27,14,5,2008,27,0
41198,28,2,Moya C.,12,75,14,5,2008,12,1
41199,28,2,Rochus O.,12,75,14,5,2008,75,0
41200,28,2,Soderling R.,48,18,14,5,2008,48,1
41201,28,2,Tsonga J.W.,48,18,14,5,2008,18,0
41202,28,2,Kiefer N.,41,10,14,5,2008,41,1
41203,28,2,Wawrinka S.,41,10,14,5,2008,10,0
41204,28,2,Tipsarevic J.,33,8,14,5,2008,33,1
41205,28,2,Blake J.,33,8,14,5,2008,8,0
41206,28,2,Safin M.,89,11,14,5,2008,89,1
41207,28,2,Berdych T.,89,11,14,5,2008,11,0
41208,28,2,Monaco J.,15,49,14,5,2008,15,1
41209,28,2,Bolelli S.,15,49,14,5,2008,49,0
41210,28,2,Montanes A.,78,45,14,5,2008,78,1
41211,28,2,Acasuso J.,78,45,14,5,2008,45,0
41212,28,2,Karlovic I.,24,16,14,5,2008,24,1
41213,28,2,Robredo T.,24,16,14,5,2008,16,0
41214,28,3,Djokovic N.,3,24,15,5,2008,3,1
41215,28,3,Karlovic I.,3,24,15,5,2008,24,0
41216,28,3,Nadal R.,2,14,15,5,2008,2,1
41217,28,3,Murray A.,2,14,15,5,2008,14,0
41218,28,3,Kiefer N.,41,4,15,5,2008,41,1
41219,28,3,Davydenko N.,41,4,15,5,2008,4,0
41220,28,3,Moya C.,12,89,15,5,2008,12,1
41221,28,3,Safin M.,12,89,15,5,2008,89,0
41222,28,3,Montanes A.,78,33,15,5,2008,78,1
41223,28,3,Tipsarevic J.,78,33,15,5,2008,33,0
41224,28,3,Seppi A.,43,15,15,5,2008,43,1
41225,28,3,Monaco J.,43,15,15,5,2008,15,0
41226,28,3,Verdasco F.,28,5,15,5,2008,28,1
41227,28,3,Ferrer D.,28,5,15,5,2008,5,0
41228,28,3,Federer R.,1,48,15,5,2008,1,1
41229,28,3,Soderling R.,1,48,15,5,2008,48,0
41230,28,5,Federer R.,1,28,16,5,2008,1,1
41231,28,5,Verdasco F.,1,28,16,5,2008,28,0
41232,28,5,Djokovic N.,3,78,16,5,2008,3,1
41233,28,5,Montanes A.,3,78,16,5,2008,78,0
41234,28,5,Seppi A.,43,41,16,5,2008,43,1
41235,28,5,Kiefer N.,43,41,16,5,2008,41,0
41236,28,5,Nadal R.,2,12,16,5,2008,2,1
41237,28,5,Moya C.,2,12,16,5,2008,12,0
41238,28,6,Federer R.,1,43,17,5,2008,1,1
41239,28,6,Seppi A.,1,43,17,5,2008,43,0
41240,28,6,Nadal R.,2,3,17,5,2008,2,1
41241,28,6,Djokovic N.,2,3,17,5,2008,3,0
41242,28,7,Nadal R.,2,1,18,5,2008,2,1
41243,28,7,Federer R.,2,1,18,5,2008,1,0
41244,29,1,Patience O.,133,77,18,5,2008,133,1
41245,29,1,Daniel M.,133,77,18,5,2008,77,0
41246,29,1,Pashanski B.,107,101,18,5,2008,107,1
41247,29,1,Becker B.,107,101,18,5,2008,101,0
41248,30,1,Vanek J.,92,374,19,5,2008,92,1
41249,30,1,Verkerk M.,92,374,19,5,2008,374,0
41250,29,1,Monfils G.,48,93,19,5,2008,48,1
41251,29,1,Garcia-Lopez G.,48,93,19,5,2008,93,0
41252,30,1,Navarro-Pastor I.,122,108,19,5,2008,122,1
41253,30,1,Spadea V.,122,108,19,5,2008,108,0
41254,29,1,Ventura S.,94,91,19,5,2008,94,1
41255,29,1,Clement A.,94,91,19,5,2008,91,0
41256,30,1,Gimeno-Traver D.,109,135,19,5,2008,109,1
41257,30,1,Eschauer W.,109,135,19,5,2008,135,0
41258,30,1,Seppi A.,32,79,19,5,2008,32,1
41259,30,1,Gulbis E.,32,79,19,5,2008,79,0
41260,30,1,Davydenko N.,4,263,19,5,2008,4,1
41261,30,1,Eitzinger R.,4,263,19,5,2008,263,0
41262,30,1,Melzer J.,103,81,19,5,2008,103,1
41263,30,1,Young D.,103,81,19,5,2008,81,0
41264,29,1,Ouahab L.,330,105,19,5,2008,330,1
41265,29,1,Vassallo-Arguello M.,330,105,19,5,2008,105,0
41266,29,1,Simon G.,36,90,19,5,2008,36,1
41267,29,1,Serra F.,36,90,19,5,2008,90,0
41268,29,1,Benneteau J.,65,114,19,5,2008,65,1
41269,29,1,Mayer F.,65,114,19,5,2008,114,0
41270,29,1,Gicquel M.,59,140,19,5,2008,59,1
41271,29,1,Ramirez-Hidalgo R.,59,140,19,5,2008,140,0
41272,29,1,Calleri A.,57,110,19,5,2008,57,1
41273,29,1,Ascione T.,57,110,19,5,2008,110,0
41274,29,1,Cuevas P.,117,236,19,5,2008,117,1
41275,29,1,Jun W.S.,117,236,19,5,2008,236,0
41276,29,1,El Aynaoui Y.,189,76,19,5,2008,189,1
41277,29,1,Hanescu V.,189,76,19,5,2008,76,0
41278,29,1,Coria G.,733,272,19,5,2008,733,1
41279,29,1,Polansky P.,733,272,19,5,2008,272,0
41280,29,1,Tsonga J.W.,15,56,19,5,2008,15,1
41281,29,1,Montanes A.,15,56,19,5,2008,56,0
41282,29,1,Schuettler R.,89,70,19,5,2008,89,1
41283,29,1,Guccione C.,89,70,19,5,2008,70,0
41284,30,1,Isner J.,85,288,20,5,2008,85,1
41285,30,1,Vagnozzi S.,85,288,20,5,2008,288,0
41286,30,1,Querrey S.,41,183,20,5,2008,41,1
41287,30,1,Marach O.,41,183,20,5,2008,183,0
41288,30,1,Ljubicic I.,29,301,20,5,2008,29,1
41289,30,1,Hajek J.,29,301,20,5,2008,301,0
41290,29,2,Gicquel M.,59,733,20,5,2008,59,1
41291,29,2,Coria G.,59,733,20,5,2008,733,0
41292,29,2,El Aynaoui Y.,189,300,20,5,2008,189,1
41293,29,2,Hrbaty D.,189,300,20,5,2008,300,0
41294,29,2,Simon G.,36,107,20,5,2008,36,1
41295,29,2,Pashanski B.,36,107,20,5,2008,107,0
41296,29,2,Calleri A.,57,133,20,5,2008,57,1
41297,29,2,Patience O.,57,133,20,5,2008,133,0
41298,29,1,Hernandez O.,95,112,20,5,2008,95,1
41299,29,1,Dancevic F.,95,112,20,5,2008,112,0
41300,30,1,Rochus O.,69,415,21,5,2008,69,1
41301,30,1,Przysiezny M.,69,415,21,5,2008,415,0
41302,30,1,Kunitsyn I.,96,39,21,5,2008,96,1
41303,30,1,Fish M.,96,39,21,5,2008,39,0
41304,30,1,Kavcic B.,357,125,21,5,2008,357,1
41305,30,1,Gabashvili T.,357,125,21,5,2008,125,0
41306,30,1,Sela D.,61,80,21,5,2008,61,1
41307,30,1,Zverev M.,61,80,21,5,2008,80,0
41308,30,2,Gimeno-Traver D.,109,41,21,5,2008,109,1
41309,30,2,Querrey S.,109,41,21,5,2008,41,0
41310,30,1,Ginepri R.,97,46,21,5,2008,97,1
41311,30,1,Ancic M.,97,46,21,5,2008,46,0
41312,30,1,Haase R.,58,86,21,5,2008,58,1
41313,30,1,Roitman S.,58,86,21,5,2008,86,0
41314,30,2,Ljubicic I.,29,122,21,5,2008,29,1
41315,30,2,Navarro-Pastor I.,29,122,21,5,2008,122,0
41316,29,2,Hernandez O.,95,48,21,5,2008,95,1
41317,29,2,Monfils G.,95,48,21,5,2008,48,0
41318,29,2,Ventura S.,94,89,21,5,2008,94,1
41319,29,2,Schuettler R.,94,89,21,5,2008,89,0
41320,29,2,Tsonga J.W.,15,330,21,5,2008,15,1
41321,29,2,Ouahab L.,15,330,21,5,2008,330,0
41322,29,2,Benneteau J.,65,117,21,5,2008,65,1
41323,29,2,Cuevas P.,65,117,21,5,2008,117,0
41324,30,2,Davydenko N.,4,85,22,5,2008,4,1
41325,30,2,Isner J.,4,85,22,5,2008,85,0
41326,30,2,Ginepri R.,97,69,22,5,2008,97,1
41327,30,2,Rochus O.,97,69,22,5,2008,69,0
41328,30,2,Melzer J.,103,58,22,5,2008,103,1
41329,30,2,Haase R.,103,58,22,5,2008,58,0
41330,30,2,Monaco J.,14,92,22,5,2008,14,1
41331,30,2,Vanek J.,14,92,22,5,2008,92,0
41332,30,5,Monaco J.,14,97,22,5,2008,14,1
41333,30,5,Ginepri R.,14,97,22,5,2008,97,0
41334,30,2,Kunitsyn I.,96,357,22,5,2008,96,1
41335,30,2,Kavcic B.,96,357,22,5,2008,357,0
41336,29,5,Tsonga J.W.,15,94,22,5,2008,15,1
41337,29,5,Ventura S.,15,94,22,5,2008,94,0
41338,29,5,Simon G.,36,59,22,5,2008,36,1
41339,29,5,Gicquel M.,36,59,22,5,2008,59,0
41340,30,5,Kunitsyn I.,96,103,22,5,2008,96,1
41341,30,5,Melzer J.,96,103,22,5,2008,103,0
41342,30,5,Davydenko N.,4,32,22,5,2008,4,1
41343,30,5,Seppi A.,4,32,22,5,2008,32,0
41344,30,2,Seppi A.,32,61,22,5,2008,32,1
41345,30,2,Sela D.,32,61,22,5,2008,61,0
41346,30,5,Ljubicic I.,29,109,22,5,2008,29,1
41347,30,5,Gimeno-Traver D.,29,109,22,5,2008,109,0
41348,30,6,Monaco J.,14,29,23,5,2008,14,1
41349,30,6,Ljubicic I.,14,29,23,5,2008,29,0
41350,29,6,Benneteau J.,65,57,23,5,2008,65,1
41351,29,6,Calleri A.,65,57,23,5,2008,57,0
41352,30,6,Davydenko N.,4,96,23,5,2008,4,1
41353,30,6,Kunitsyn I.,4,96,23,5,2008,96,0
41354,30,7,Davydenko N.,4,14,24,5,2008,4,1
41355,30,7,Monaco J.,4,14,24,5,2008,14,0
41356,29,7,Simon G.,36,65,24,5,2008,36,1
41357,29,7,Benneteau J.,36,65,24,5,2008,65,0
41358,31,1,Lopez-Jaen M.A.,264,111,25,5,2008,264,1
41359,31,1,Dancevic F.,264,111,25,5,2008,111,0
41360,31,1,Acasuso J.,49,281,25,5,2008,49,1
41361,31,1,Hrbaty D.,49,281,25,5,2008,281,0
41362,31,1,Lapentti N.,69,34,25,5,2008,69,1
41363,31,1,Tipsarevic J.,69,34,25,5,2008,34,0
41364,31,1,Gulbis E.,80,193,25,5,2008,80,1
41365,31,1,Greul S.,80,193,25,5,2008,193,0
41366,31,1,Murray A.,12,390,25,5,2008,12,1
41367,31,1,Eysseric J.,12,390,25,5,2008,390,0
41368,31,1,Almagro N.,20,105,25,5,2008,20,1
41369,31,1,Pashanski B.,20,105,25,5,2008,105,0
41370,31,1,Schwank E.,75,17,25,5,2008,75,1
41371,31,1,Moya C.,75,17,25,5,2008,17,0
41372,31,1,Mathieu P.H.,19,1141,25,5,2008,19,1
41373,31,1,Kuerten G.,19,1141,25,5,2008,1141,0
41374,31,1,Djokovic N.,3,64,25,5,2008,3,1
41375,31,1,Gremelmayr D.,3,64,25,5,2008,64,0
41376,31,1,Blake J.,8,90,25,5,2008,8,1
41377,31,1,Schuettler R.,8,90,25,5,2008,90,0
41378,31,1,Decoud S.,247,66,25,5,2008,247,1
41379,31,1,Rochus O.,247,66,25,5,2008,66,0
41380,31,1,Nalbandian D.,7,84,25,5,2008,7,1
41381,31,1,Berlocq C.,7,84,25,5,2008,84,0
41382,31,1,Del Potro J.M.,68,225,25,5,2008,68,1
41383,31,1,Ouanna J.,68,225,25,5,2008,225,0
41384,31,1,Chardy J.,145,134,25,5,2008,145,1
41385,31,1,Gil F.,145,134,25,5,2008,134,0
41386,31,1,Gonzalez M.,137,110,25,5,2008,137,1
41387,31,1,Karanusic R.,137,110,25,5,2008,110,0
41388,31,1,Lee H.T.,52,62,26,5,2008,52,1
41389,31,1,Bjorkman J.,52,62,26,5,2008,62,0
41390,31,1,Devilder N.,148,70,26,5,2008,148,1
41391,31,1,Guccione C.,148,70,26,5,2008,70,0
41392,31,1,Llodra M.,41,128,26,5,2008,41,1
41393,31,1,Patience O.,41,128,26,5,2008,128,0
41394,31,1,Serra F.,94,181,26,5,2008,94,1
41395,31,1,Giraldo S.,94,181,26,5,2008,181,0
41396,31,1,Gonzalez F.,25,113,26,5,2008,25,1
41397,31,1,Cuevas P.,25,113,26,5,2008,113,0
41398,31,1,Federer R.,1,40,26,5,2008,1,1
41399,31,1,Querrey S.,1,40,26,5,2008,40,0
41400,31,1,Andujar P.,151,74,26,5,2008,151,1
41401,31,1,Volandri F.,151,74,26,5,2008,74,0
41402,31,1,Berdych T.,13,166,26,5,2008,13,1
41403,31,1,Smeets R.,13,166,26,5,2008,166,0
41404,31,1,Garcia-Lopez G.,96,87,26,5,2008,96,1
41405,31,1,Roitman S.,96,87,26,5,2008,87,0
41406,31,1,Robredo T.,14,604,26,5,2008,14,1
41407,31,1,Coria G.,14,604,26,5,2008,604,0
41408,31,1,Hernandez O.,86,65,26,5,2008,86,1
41409,31,1,Minar I.,86,65,26,5,2008,65,0
41410,31,1,Odesnik W.,106,31,26,5,2008,106,1
41411,31,1,Canas G.,106,31,26,5,2008,31,0
41412,31,1,Verdasco F.,23,91,26,5,2008,23,1
41413,31,1,Ventura S.,23,91,26,5,2008,91,0
41414,31,1,Granollers M.,51,71,26,5,2008,51,1
41415,31,1,Berrer M.,51,71,26,5,2008,71,0
41416,31,1,Bolelli S.,47,18,26,5,2008,47,1
41417,31,1,Baghdatis M.,47,18,26,5,2008,18,0
41418,31,1,Capdeville P.,141,81,27,5,2008,141,1
41419,31,1,Zverev M.,141,81,27,5,2008,81,0
41420,31,1,Ancic M.,46,32,27,5,2008,46,1
41421,31,1,Seppi A.,46,32,27,5,2008,32,0
41422,31,1,Soderling R.,44,16,27,5,2008,44,1
41423,31,1,Monaco J.,44,16,27,5,2008,16,0
41424,31,1,Wawrinka S.,10,36,27,5,2008,10,1
41425,31,1,Kohlschreiber P.,10,36,27,5,2008,36,0
41426,31,1,Davydenko N.,4,67,27,5,2008,4,1
41427,31,1,Johansson T.,4,67,27,5,2008,67,0
41428,31,1,Falla A.,108,21,28,5,2008,108,1
41429,31,1,Karlovic I.,108,21,28,5,2008,21,0
41430,31,1,Montanes A.,60,85,28,5,2008,60,1
41431,31,1,Vliegen K.,60,85,28,5,2008,85,0
41432,31,1,Junqueira D.,162,186,28,5,2008,162,1
41433,31,1,Mannarino A.,162,186,28,5,2008,186,0
41434,31,1,Ljubicic I.,30,117,28,5,2008,30,1
41435,31,1,Prodon E.,30,117,28,5,2008,117,0
41436,31,1,Ginepri R.,88,83,28,5,2008,88,1
41437,31,1,Young D.,88,83,28,5,2008,83,0
41438,31,1,Cilic M.,53,58,28,5,2008,53,1
41439,31,1,Haase R.,53,58,28,5,2008,58,0
41440,31,1,Andreev I.,27,48,28,5,2008,27,1
41441,31,1,Starace P.,27,48,28,5,2008,48,0
41442,31,2,Bolelli S.,47,68,28,5,2008,47,1
41443,31,2,Del Potro J.M.,47,68,28,5,2008,68,0
41444,31,1,Stepanek R.,22,29,28,5,2008,22,1
41445,31,1,Simon G.,22,29,28,5,2008,29,0
41446,31,2,Mathieu P.H.,19,86,28,5,2008,19,1
41447,31,2,Hernandez O.,19,86,28,5,2008,86,0
41448,31,1,Nadal R.,2,76,28,5,2008,2,1
41449,31,1,Bellucci T.,2,76,28,5,2008,76,0
41450,31,2,Llodra M.,41,13,28,5,2008,41,1
41451,31,2,Berdych T.,41,13,28,5,2008,13,0
41452,31,2,Schwank E.,75,51,28,5,2008,75,1
41453,31,2,Granollers M.,75,51,28,5,2008,51,0
41454,31,2,Odesnik W.,106,52,28,5,2008,106,1
41455,31,2,Lee H.T.,106,52,28,5,2008,52,0
41456,31,2,Murray A.,12,49,28,5,2008,12,1
41457,31,2,Acasuso J.,12,49,28,5,2008,49,0
41458,31,1,Monfils G.,59,95,28,5,2008,59,1
41459,31,1,Clement A.,59,95,28,5,2008,95,0
41460,31,1,Horna L.,102,226,28,5,2008,102,1
41461,31,1,Jenkins S.,102,226,28,5,2008,226,0
41462,31,2,Almagro N.,20,247,28,5,2008,20,1
41463,31,2,Decoud S.,20,247,28,5,2008,247,0
41464,31,1,Gicquel M.,56,99,28,5,2008,56,1
41465,31,1,Troicki V.,56,99,28,5,2008,99,0
41466,31,1,Reynolds B.,104,109,28,5,2008,104,1
41467,31,1,Ascione T.,104,109,28,5,2008,109,0
41468,31,1,Santoro F.,50,92,28,5,2008,50,1
41469,31,1,Korolev E.,50,92,28,5,2008,92,0
41470,31,1,Melzer J.,97,114,28,5,2008,97,1
41471,31,1,Luczak P.,97,114,28,5,2008,114,0
41472,31,1,Vanek J.,93,187,28,5,2008,93,1
41473,31,1,Huta Galung J.,93,187,28,5,2008,187,0
41474,31,1,Ferrer D.,5,45,28,5,2008,5,1
41475,31,1,Darcis S.,5,45,28,5,2008,45,0
41476,31,1,Hewitt L.,28,43,28,5,2008,28,1
41477,31,1,Mahut N.,28,43,28,5,2008,43,0
41478,31,1,Fish M.,39,54,28,5,2008,39,1
41479,31,1,Calleri A.,39,54,28,5,2008,54,0
41480,31,2,Djokovic N.,3,264,28,5,2008,3,1
41481,31,2,Lopez-Jaen M.A.,3,264,28,5,2008,264,0
41482,31,1,Hanescu V.,78,61,28,5,2008,78,1
41483,31,1,Sela D.,78,61,28,5,2008,61,0
41484,31,1,Chela J.I.,42,82,28,5,2008,42,1
41485,31,1,Isner J.,42,82,28,5,2008,82,0
41486,31,1,Tursunov D.,33,210,28,5,2008,33,1
41487,31,1,Brands D.,33,210,28,5,2008,210,0
41488,31,1,Benneteau J.,55,112,28,5,2008,55,1
41489,31,1,Spadea V.,55,112,28,5,2008,112,0
41490,31,1,Nieminen J.,26,177,28,5,2008,26,1
41491,31,1,Lopez M.,26,177,28,5,2008,177,0
41492,31,1,Marrero D.,267,283,28,5,2008,267,1
41493,31,1,Crivoi V.,267,283,28,5,2008,283,0
41494,31,1,Vassallo-Arguello M.,107,35,28,5,2008,107,1
41495,31,1,Lopez F.,107,35,28,5,2008,35,0
41496,31,1,Youzhny M.,15,103,28,5,2008,15,1
41497,31,1,Becker B.,15,103,28,5,2008,103,0
41498,31,1,Safin M.,73,228,28,5,2008,73,1
41499,31,1,Lisnard J.R.,73,228,28,5,2008,228,0
